Trial,Parameter,0,1,2,3,4,5,6,7,8,9,10,,,,,95%,358.2892783,99.5%,58.23595915
3900,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6282.143103,5797.086879,6073.49117,8207.083079,6409.554972,6755.012528,9506.701369,11903.17065,14977.78889,15693.14903,,,,,,4126.506665,,3926.22325
3901,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5429.949485,5508.342229,7696.425614,7813.605894,5528.18364,8017.571125,5602.564311,4799.93411,3862.815829,2962.415479,,,,,,4129.372859,,3927.754664
3902,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5142.281234,3208.651922,2688.426422,2987.530287,3576.746378,3358.339495,4154.863742,4555.337583,5023.433907,5741.616505,,,,,,4131.835869,,3927.907803
3903,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3917.353141,4024.507559,6094.114102,5469.990956,6660.198381,6523.333641,8823.903701,9362.331696,9577.244921,11062.23205,,,,,,4137.308922,,3929.132855
3904,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5404.123827,5865.591596,4489.17373,4758.175833,4744.357757,4432.909661,3234.556172,2198.483763,2414.724342,2168.805448,,,,,,4137.510316,,3929.170964
3905,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5799.220593,6086.609104,6127.608285,6364.450493,7333.1315,7709.798978,6664.548518,6525.232699,8272.792766,5576.168155,,,,,,4137.934129,,3930.414748
3906,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3037.450639,2706.208815,3560.114183,3340.103464,2174.347196,2710.364754,3976.530091,4167.559387,3913.232058,5181.692862,,,,,,4138.584116,,3931.891185
3907,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4321.240215,4914.912172,4968.749157,5342.409957,5229.610823,3373.983811,1911.851719,1895.44227,1869.2715,2018.049943,,,,,,4138.740895,,3932.042366
3908,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5582.429831,5681.225785,5739.439301,4752.698627,6065.256672,7955.158017,10215.55213,10964.77262,11295.89632,11828.98235,,,,,,4138.785709,,3932.529627
3909,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5784.016576,4522.265331,3783.243842,3836.133472,2947.477554,3165.163121,4051.571059,2982.665518,3910.823416,3134.611337,,,,,,4139.350702,,3933.446124
3910,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5065.410742,4499.459797,6510.198522,6117.45549,7962.00667,7777.560475,7682.151587,9739.946986,12095.75596,17217.70525,,,,,,4139.608498,,3934.417523
3911,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4919.151207,5043.995288,2772.990036,2466.442898,2672.893757,2681.872135,2714.05644,5298.89297,5191.277117,7225.944222,,,,,,4140.106632,,3934.988009
3912,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5081.771453,5288.200666,6756.672328,7038.812,7449.457415,8148.329093,5598.708538,5802.938205,6850.937183,6723.379168,,,,,,4140.674509,,3936.70769
3913,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3209.710474,3072.092613,3015.482684,3685.829988,5134.212602,6526.660694,7550.144376,7549.450797,8840.811024,9455.4639,,,,,,4140.697775,,3938.027282
3914,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5723.445129,6121.168597,6318.142508,3835.374496,2495.403539,1543.800309,1007.106767,936.5269196,753.0021362,674.9734493,,,,,,4141.894827,,3938.625481
3915,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4963.650286,5688.336663,3645.513023,5336.603095,6005.149535,8142.931938,9762.023236,9674.25979,9424.115562,10350.56086,,,,,,4141.993129,,3939.255689
3916,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5569.069586,5530.049468,6697.75263,5102.136491,4562.522319,4014.83557,2513.259287,3134.279415,3507.20062,3268.762898,,,,,,4143.140514,,3941.262143
3917,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4142.147854,4856.997503,5365.941058,5516.422939,6299.723212,7070.895692,7669.081737,4307.601115,2699.170116,3720.123996,,,,,,4148.474839,,3942.877416
3918,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6104.759471,5193.037449,5280.970454,5665.341407,4960.738905,4367.232309,4296.794225,6935.291878,5042.629386,4927.762908,,,,,,4148.845163,,3942.88308
3919,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4302.143904,4580.577505,4496.191672,3448.026452,3387.391883,1776.531223,2418.90637,1941.371081,1834.247928,2224.347454,,,,,,4149.395727,,3943.499786
3920,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5870.203095,5937.091348,6351.756056,7547.601187,7939.111925,8536.677909,6760.609278,8460.484381,7540.180167,5948.699582,,,,,,4150.089122,,3943.754023
3921,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3588.942316,3906.918239,3394.992755,4108.314155,4221.578551,4668.989324,4613.015223,4439.883736,4141.537027,4664.028019,,,,,,4150.206585,,3946.269483
3922,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4824.131533,4293.541432,6492.67619,3696.761677,3321.383634,2702.398143,3305.73826,3739.004179,4311.909871,3009.223676,,,,,,4150.28114,,3946.487321
3923,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4470.837409,3618.564884,3556.946021,4879.115277,6060.211299,6755.163855,7347.647956,7610.416517,7644.804059,6883.432486,,,,,,4150.399848,,3947.645184
3924,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5582.189363,6585.071145,5162.711271,4112.56037,2842.291066,1212.897152,1125.511835,1242.986366,1486.736847,1947.480702,,,,,,4150.44704,,3947.672602
3925,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5107.999141,5196.891034,5363.29578,5917.542371,4032.734142,3938.834168,4138.722589,4438.675447,3490.455113,1194.434188,,,,,,4150.601294,,3949.143245
3926,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5361.849676,5668.745259,6007.280016,5543.389944,9005.042251,9427.487514,9281.909406,9215.315201,9202.12376,14233.40903,,,,,,4150.624183,,3950.117337
3927,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,2355.147285,1631.665848,1820.780309,1968.733803,1633.967629,1159.509445,1050.894213,1239.830474,1128.100777,1620.841154,,,,,,4150.741533,,3950.297255
3928,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5854.374628,6412.43634,6201.605043,4684.472196,5022.332933,4290.73013,3784.541773,3744.889009,4077.597293,3484.803384,,,,,,4151.535047,,3951.076487
3929,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4376.420032,4966.585333,5821.611798,7322.316817,9731.510062,15300.66069,15591.70158,18147.33546,30964.26639,50959.14251,,,,,,4152.692625,,3953.136613
3930,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5787.944794,5714.189186,5264.38882,4232.099681,3382.796025,2856.288548,3511.202871,3959.167389,3319.222066,4028.29676,,,,,,4153.207109,,3954.071039
3931,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5665.958533,6567.55492,7274.278493,7480.292907,7176.685897,7983.933775,8222.686874,9716.592158,7362.332685,10300.71228,,,,,,4153.68348,,3954.104002
3932,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4027.338143,3319.936184,2629.897103,2717.959906,3187.611776,2903.91631,3082.403207,1921.438515,3604.236053,2384.729492,,,,,,4157.308663,,3954.441646
3933,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6109.061263,5513.842715,3367.757666,3573.951072,3946.11448,3451.108508,4447.762004,6711.266656,8369.987623,6814.56462,,,,,,4157.458115,,3954.813864
3934,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3069.543417,3984.171136,4808.992134,4817.17054,4864.93212,5747.952564,5645.90735,3547.544312,1082.418733,1072.217907,,,,,,4157.729759,,3955.917776
3935,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4094.42626,4094.909437,3606.141335,3310.30429,4018.677241,4042.991675,5962.837363,8313.196767,12890.84855,15209.09672,,,,,,4157.796816,,3957.168528
3936,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6266.927144,6772.10949,7749.405196,7862.450178,7172.511939,8165.17783,5457.92488,4584.929097,4196.310303,4963.183013,,,,,,4158.192229,,3958.731989
3937,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5144.48668,5474.516744,6110.250434,4072.380059,4253.57589,4700.10074,5309.30123,4635.827889,4492.886656,5014.458344,,,,,,4159.294438,,3961.452546
3938,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4973.70078,4134.183625,3439.644434,3766.505196,3864.069424,3683.919787,3647.101275,4473.372966,4794.082464,4375.709584,,,,,,4159.642247,,3963.602952
3939,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5447.983239,4943.35414,2362.887204,2343.328771,2901.964102,2698.207012,3625.139172,4271.900815,3843.551524,4353.845046,,,,,,4160.500102,,3964.110609
3940,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5101.422992,5338.341628,5992.333051,6744.111929,5955.128762,6757.033876,4209.20178,3199.739668,4052.817209,3887.930739,,,,,,4160.687774,,3964.316096
3941,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5184.422199,5199.682436,5402.702974,5935.640676,5785.143867,5780.827191,5839.324605,7724.393238,6803.215599,6597.690235,,,,,,4161.741759,,3965.232718
3942,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5125.011416,5562.523627,3775.665637,3010.019517,3747.07371,3510.578859,3609.896569,3032.28906,3416.387545,3958.731989,,,,,,4163.33637,,3965.862747
3943,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5493.02797,7546.293343,7597.662724,7905.65799,7831.930766,6029.708783,4241.023613,2306.835165,1609.650757,1018.959951,,,,,,4163.436352,,3967.394511
3944,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5019.60293,1952.94869,2192.097683,2213.933987,2869.287601,4158.351014,5788.636347,8214.214992,10582.51521,14356.88694,,,,,,4165.65899,,3968.440473
3945,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5456.027333,5416.366451,4160.378861,3922.356472,2439.584683,2606.36745,2996.942685,4132.967429,5100.2889,5237.61281,,,,,,4165.701998,,3969.771732
3946,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4610.327463,5720.093517,7211.555563,8171.899019,9787.002324,10346.6086,11026.36229,9607.809142,8526.495615,8763.630337,,,,,,4166.840653,,3971.206951
3947,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3731.94429,2703.117473,2880.604957,3192.876252,4688.222629,4448.593564,5772.087813,6936.466425,6291.837326,4800.358713,,,,,,4167.873142,,3971.286855
3948,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5838.160089,4459.36072,4464.835788,4545.81879,2969.53905,2734.819009,2128.844041,583.3551873,829.1899068,1175.476189,,,,,,4168.490292,,3973.523278
3949,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5271.851511,8259.259167,8541.484595,6186.439666,6496.271587,6132.198136,7392.162709,7430.562805,9597.486784,11299.81099,,,,,,4168.768571,,3973.987293
3950,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4960.893803,3629.854995,3942.960561,3981.732777,3923.490283,5131.253364,4830.155648,5490.17338,4658.782911,4466.83311,,,,,,4168.922012,,3975.682303
3951,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4641.675201,5000.609775,5926.601431,5024.004493,5377.545156,6066.25023,7263.626438,6422.406578,5566.868965,3313.00304,,,,,,4169.658773,,3976.174146
3952,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5948.440001,5947.080243,4965.276737,7113.441153,6921.557633,6898.611588,6432.975112,7426.023258,9131.59185,11094.92015,,,,,,4171.684026,,3977.699285
3953,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4189.109739,5153.725781,5945.34051,6897.0093,7060.036867,5347.189958,5379.018907,5070.361941,2797.87385,4163.33637,,,,,,4171.774681,,3977.719801
3954,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5561.419801,5158.717567,4902.476129,2541.259719,2612.580657,4112.391417,3265.29991,4078.087218,4258.331731,3305.006809,,,,,,4172.051404,,3978.288727
3955,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5824.675178,5432.14979,4001.081269,5356.848431,6693.807125,8242.212129,10313.23144,9967.970387,12421.30741,13672.7458,,,,,,4175.798477,,3979.353144
3956,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4620.270562,4292.985175,5051.264346,4775.302856,4644.578526,3343.235349,3393.766913,4651.045928,4444.367629,4543.842244,,,,,,4175.872129,,3979.422549
3957,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3414.408775,3553.99265,3605.064412,4105.472148,4209.001456,3847.978058,2826.283263,2529.235147,2646.325013,2357.48162,,,,,,4176.416945,,3979.926731
3958,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6096.009672,6301.566854,6459.030836,5430.496737,5103.709805,6408.547664,11640.7507,13441.83108,13173.39777,15182.97321,,,,,,4177.378471,,3981.621464
3959,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5143.041363,6185.34484,6773.05562,8175.962832,8742.012347,8593.185056,6239.232797,9726.822124,8710.841604,9771.754086,,,,,,4178.099023,,3983.054946
3960,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5164.420261,4955.892188,4879.065934,3653.945956,3978.28761,4646.052393,5314.646214,3818.957554,5125.700049,3626.286131,,,,,,4178.185063,,3983.270727
3961,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5400.760182,5318.772575,4832.83971,6574.767968,4809.840057,5293.848606,8269.997715,7168.317375,4144.898516,6017.047599,,,,,,4178.334605,,3984.364031
3962,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5555.719364,5594.111738,6166.058237,6136.796467,6915.864979,7092.062209,5419.531468,6309.561793,7384.528552,7108.253726,,,,,,4182.57226,,3984.626037
3963,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3964.691535,3270.543287,3984.045896,5639.633336,6323.779911,5751.528423,5717.542813,7938.78196,8647.663403,7845.030681,,,,,,4184.75077,,3985.880005
3964,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4717.568827,8445.656364,5486.867952,4004.844933,2954.467074,3694.225466,3762.065543,2560.890474,2652.345322,3143.777983,,,,,,4185.367827,,3986.574737
3965,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4603.662295,4512.879233,3514.49546,2776.671471,2551.42698,3222.48235,1258.123532,1491.872449,1537.819703,1989.633878,,,,,,4185.725415,,3988.066326
3966,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5532.182102,5812.948602,6950.838527,8252.945858,8629.871189,8477.526905,11681.89963,11904.60072,6153.423423,5776.967108,,,,,,4186.614151,,3988.351582
3967,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5695.304702,6574.440482,7694.238594,6785.333609,7212.06986,9317.723884,12331.81081,14451.48412,15354.39868,17468.89559,,,,,,4188.832795,,3988.502427
3968,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4470.733247,3581.629772,1972.532439,2806.439634,2890.649562,3511.202862,2650.71545,1580.300175,1169.195644,773.8135813,,,,,,4189.496643,,3992.312614
3969,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5543.5918,6637.925888,7715.732891,7928.618305,5841.801092,3637.602415,8237.893691,5035.988527,4609.05632,4722.174231,,,,,,4189.74552,,3995.528218
3970,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4650.997371,3762.84619,3072.772418,3140.380901,3842.921453,4479.598537,4119.955783,5074.980407,5494.170076,5813.655098,,,,,,4190.159682,,3996.393049
3971,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5136.077751,6302.732197,6185.351493,6431.181258,6176.607095,6231.049655,5847.79466,6770.063214,11427.4477,11634.39691,,,,,,4190.204038,,3996.596286
3972,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5205.702382,3769.165193,3784.605661,3851.731991,4617.076614,4874.694859,4503.81684,4466.964701,3400.43917,3195.475787,,,,,,4190.311498,,3997.158073
3973,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5099.012851,4980.356867,6229.653913,6497.642412,8879.820264,9571.747234,9216.124611,8349.868304,9339.109217,7122.975511,,,,,,4190.731264,,3998.247876
3974,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5163.703651,4762.493575,4312.837335,5038.825717,4967.532756,6470.846554,8275.371005,12610.94862,14583.80864,78802.07499,,,,,,4190.884998,,3998.692487
3975,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5012.710673,3858.142761,4257.426528,3985.72226,1434.809998,2457.222243,1969.435116,3179.399914,3081.527235,3724.777311,,,,,,4191.58033,,4000.9311
3976,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5366.233614,7020.312485,7008.29293,7881.056841,9423.040955,8213.095613,7061.297355,5815.289688,6793.807332,3892.262759,,,,,,4192.263623,,4001.077683
3977,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3886.665708,2981.102912,3430.836695,2430.972476,2823.75477,1013.601594,1336.774413,3235.61806,6884.129814,6878.494432,,,,,,4193.027665,,4001.317112
3978,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6279.063208,7439.433753,7852.771052,9041.269342,9324.201902,10051.55125,10243.46964,7145.849284,3842.294727,4346.205137,,,,,,4193.920497,,4002.138056
3979,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5370.453608,5934.396752,5185.284881,5536.829768,6662.913002,7145.827171,6503.854163,7403.660011,7345.824033,5217.065798,,,,,,4195.633561,,4004.265236
3980,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4889.0809,4159.507926,6743.160009,6972.836417,4306.343346,3459.434813,5280.49454,4219.110448,4860.464361,7038.083047,,,,,,4197.395815,,4005.226765
3981,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5776.460414,6633.146048,6939.000951,4858.292089,2243.553226,1732.592294,2972.342084,2088.110932,2266.940725,2027.459023,,,,,,4197.750573,,4006.647705
3982,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4751.991852,3740.016461,3817.101371,5333.490656,5877.408473,6620.636508,6211.236057,8556.176131,8986.721073,10514.84478,,,,,,4198.0433,,4007.729977
3983,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4531.654653,5071.90241,5638.75831,4651.922485,5480.330158,6108.484312,8183.684138,8979.338455,8106.764098,8654.576675,,,,,,4198.601799,,4008.038953
3984,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6008.797775,4087.360047,2061.061946,2933.196339,2099.928101,2079.526336,1297.572259,824.4437907,1784.626655,1419.009342,,,,,,4198.751666,,4009.002025
3985,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5771.252095,5587.913616,5382.306577,8048.015816,8236.833204,5477.025075,3956.799346,10129.65465,6408.920963,5710.047578,,,,,,4200.404705,,4009.206772
3986,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4879.346035,5334.542716,6028.571358,3978.679531,4386.682149,6449.705765,7217.002079,6111.672777,6975.963197,7561.549453,,,,,,4200.988919,,4009.596087
3987,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5618.091922,4658.840862,5112.196728,5063.594133,5848.583285,5210.102209,5008.636904,4962.657059,5169.403706,4976.08166,,,,,,4204.032555,,4012.058525
3988,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4451.159052,4098.04727,2318.729121,2310.989008,1633.673324,1886.8214,2107.708579,2170.320948,2219.13688,2505.420848,,,,,,4204.7051,,4012.902791
3989,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4971.535343,3825.755932,5381.866616,7432.570153,5588.094312,2058.307829,1042.64012,402.5707789,465.4100255,328.0343883,,,,,,4205.774595,,4013.295209
3990,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5295.701447,5988.623545,5530.753412,4225.34349,6184.442581,5047.505493,5531.589538,6346.40706,6519.358541,7472.645531,,,,,,4206.145282,,4013.489984
3991,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5600.637381,6517.334634,6940.729355,6319.018052,4636.200897,6431.684822,4752.266258,5484.544405,6006.503978,7021.367559,,,,,,4206.284472,,4015.255556
3992,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4424.059184,3262.157358,3009.097298,3654.451437,4589.017796,3904.108809,3533.064785,2712.309772,2636.864774,2201.969933,,,,,,4206.754726,,4018.13972
3993,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5130.584148,2575.053676,2858.433649,5344.98062,6080.529184,6245.494735,6730.941079,6597.569469,6058.753738,4677.57478,,,,,,4208.283265,,4019.477532
3994,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5264.047384,6442.883259,6192.022461,3376.695265,2879.806263,3686.488332,5576.085319,16666.94525,48332.63956,121248.1957,,,,,,4208.851348,,4020.736451
3995,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3400.948517,3746.550683,3396.664888,3958.831219,4428.354026,4295.262006,3396.160256,3424.825502,3908.424367,4339.170341,,,,,,4209.318393,,4021.313179
3996,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4128.80498,3915.593809,1633.808703,1449.183232,832.0444052,928.4187295,1355.565639,844.5592962,800.5495008,801.3347195,,,,,,4210.509992,,4022.311087
3997,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5748.502784,6263.723789,6527.976039,5189.263537,5419.66007,4800.169268,4200.639475,6249.67737,7323.063863,7921.413244,,,,,,4211.755698,,4022.899866
3998,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3796.444985,2889.268113,2441.406189,2297.22438,2283.315905,2160.240019,1873.955511,856.0901043,1267.203868,1354.254904,,,,,,4212.390912,,4023.699491
3999,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4878.46221,5045.973051,2618.805725,2326.568657,1689.746286,1875.000052,2736.946711,3173.771663,4307.040565,5007.480341,,,,,,4212.650833,,4023.772392
4000,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5524.63837,5964.214707,6415.153067,4773.655509,6054.025243,6005.822418,4764.640199,4337.519245,3804.992912,2890.778991,,,,,,4213.56456,,4024.424079
4001,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5397.281092,4110.656479,5828.093014,6618.915698,6760.945363,8224.021526,8892.807897,8693.407755,6351.812399,4368.685819,,,,,,4216.071042,,4025.180979
4002,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,2756.63603,3133.146788,2007.568242,1323.719824,1506.361534,947.4784585,772.3205207,921.5203125,751.0370569,884.3248212,,,,,,4217.039534,,4025.851329
4003,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5312.791659,5241.126032,4880.960688,3584.063443,3520.751872,3409.94733,2162.591307,1047.135699,1090.262615,944.9024971,,,,,,4217.683116,,4026.530126
4004,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5036.913975,5397.227956,6312.864514,7201.315506,7371.518374,8066.006685,9963.277548,11289.19311,11773.41608,12547.64476,,,,,,4218.637458,,4027.245472
4005,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5568.709612,6099.19997,6549.694371,4084.03773,3012.796703,3058.693214,3157.843608,3061.966892,2684.105169,1800.793887,,,,,,4218.8845,,4027.620763
4006,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4508.16772,3854.236754,2982.264245,4161.767347,6002.811374,5697.249629,5710.402472,5567.466712,7481.517961,7194.456431,,,,,,4218.95969,,4028.29676
4007,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4646.455535,3409.169127,3405.585998,4510.910969,5999.673695,5557.680687,6197.155851,3987.190243,3254.296389,3038.879795,,,,,,4219.608617,,4028.955237
4008,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5462.160576,6275.465313,6385.039776,6293.300052,6054.342231,6425.932387,6241.647284,7988.140908,9890.136121,10920.47996,,,,,,4220.02896,,4029.439916
4009,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4365.439138,3699.31871,3677.58357,3653.770042,1840.786955,1116.706259,1253.500749,1737.262523,2408.173353,2649.547111,,,,,,4220.495346,,4029.960672
4010,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4304.575857,5498.002376,5606.592611,5900.148322,4905.960639,5781.480198,5700.014342,5155.197522,4390.979395,3294.832003,,,,,,4220.727661,,4030.25305
4011,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4339.662961,5195.773154,5334.152387,4764.177589,6473.455463,6625.949198,7182.975432,7178.260882,7850.081637,8385.240436,,,,,,4222.12243,,4031.142743
4012,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6330.515227,6306.755787,6438.254706,7024.389945,6005.174275,7803.556589,9939.884777,16484.565,19560.07201,22532.51465,,,,,,4222.490283,,4031.920914
4013,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4090.170388,4324.009953,4014.329706,5461.77679,4184.43481,2379.057917,3940.7696,5668.209284,6640.030665,6176.873017,,,,,,4223.73081,,4033.627934
4014,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5982.359283,6183.291547,6485.417957,3642.253057,4273.458768,5186.303663,3862.900475,2041.313123,1430.963561,1930.950061,,,,,,4224.222201,,4035.6109
4015,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5296.893012,6085.294447,6186.513733,6112.287303,6634.710079,3994.094911,4510.1514,9162.215588,11609.93071,13324.50928,,,,,,4224.436596,,4035.642663
4016,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5347.927345,2959.837103,3011.707684,3580.124974,3866.004755,5663.561243,5644.375175,5488.234189,6731.578327,7213.906661,,,,,,4225.216791,,4037.671524
4017,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,4692.487441,4578.707523,3921.147428,3158.685553,2142.461036,1689.253896,593.0510934,347.7042308,342.1368343,181.8596177,,,,,,4226.102661,,4038.218263
4018,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,5361.665138,5614.113314,6092.456096,6761.519534,7882.976423,8054.061908,6979.379094,5543.516168,5701.903428,6741.124712,,,,,,4227.362237,,4038.752594
4019,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,6122.747282,2918.327703,2797.632485,2471.951202,2474.001599,2448.896405,3314.564901,2390.394883,2002.553668,2004.475461,,,,,,4231.763386,,4039.146814
4020,ESG.Assets.EquityAssets.E_GBP.TotalReturnIndex,5000,3531.656071,4461.406019,5028.804129,5824.341858,6289.429924,7160.327793,6654.544615,9001.505535,9949.312916,10656.57825,,,,,,4232.545411,,4040.39844
