Trial,Timestep,"ESG.Economies.GBP.RealSpotRate(Govt, 10, 1)"
4571,6,-0.00666206004163616,
4571,7,-0.0116644777505363,
4571,8,-0.0160541719703171,
4571,9,-0.0168865710081839,
4571,10,-0.00422442572330872,
4572,0,-0.0197968096029223,
4572,1,-0.0244008979409885,
4572,2,-0.0139257834295877,
4572,3,-0.0202810889920593,
4572,4,-0.0124406405054526,
4572,5,-0.011384537186178,
4572,6,-0.016259726065818,
4572,7,-0.0105389109327976,
4572,8,-0.0055983544005076,
4572,9,-0.00438791681185691,
4572,10,-0.0167968678342095,
4573,0,-0.0197968096029223,
4573,1,-0.0145044472999886,
4573,2,-0.0126828433546252,
4573,3,-0.0166559989674606,
4573,4,-0.0254724825503745,
4573,5,-0.0294288019935925,
4573,6,-0.0351023250382808,
4573,7,-0.0293103769973042,
4573,8,-0.0371878124615117,
4573,9,-0.0297000022345216,
4573,10,-0.0229706549397355,
4574,0,-0.0197968096029223,
4574,1,-0.0196887329111177,
4574,2,-0.0176067909456843,
4574,3,-0.0108115818625476,
4574,4,0.000193835632202877,
4574,5,0.00575449588618371,
4574,6,0.0127359227004304,
4574,7,0.00744822962431213,
4574,8,0.0162286718398639,
4574,9,0.0087597766699743,
4574,10,0.00206781762797781,
4575,0,-0.0197968096029223,
4575,1,-0.0187523116841984,
4575,2,-0.00724857633458365,
4575,3,-0.0122771532113887,
4575,4,-0.0219212733979192,
4575,5,-0.0281491306652305,
4575,6,-0.0280600353472896,
4575,7,-0.028839324720709,
4575,8,-0.0231777833173418,
4575,9,-0.0230068282921696,
4575,10,-0.0152984200874465,
4576,0,-0.0197968096029223,
4576,1,-0.0154449223355698,
4576,2,-0.0229843576652218,
4576,3,-0.0151969248975901,
4576,4,-0.00343766907873788,
4576,5,0.00443018242167281,
4576,6,0.00539804175355729,
4576,7,0.00695957641357547,
4576,8,0.00165345736739964,
4576,9,0.00184897642405457,
4576,10,-0.00573972507490417,
4577,0,-0.0197968096029223,
4577,1,-0.00634840220666466,
4577,2,-0.00698071281517465,
4577,3,-0.00625606136112,
4577,4,-0.00866111373524536,
4577,5,-0.0106227075093397,
4577,6,-0.00986401651410884,
4577,7,-0.0176582282113327,
4577,8,-0.0202230597591335,
4577,9,-0.0159164024353471,
4577,10,-0.0157548635352199,
4578,0,-0.0197968096029223,
4578,1,-0.0277352785188805,
4578,2,-0.0232479042567643,
4578,3,-0.0211638440797491,
4578,4,-0.0167676975936216,
4578,5,-0.0133628966607816,
4578,6,-0.0130784523924122,
4578,7,-0.00450172201458821,
4578,8,-0.00136723943213579,
4578,9,-0.00536945085656215,
4578,10,-0.00527863710905352,
4579,0,-0.0197968096029223,
4579,1,-0.00596023530381873,
4579,2,-0.0107521516814478,
4579,3,-0.0113387349542488,
4579,4,-0.0165295422978745,
4579,5,-0.0178710007932892,
4579,6,-0.0186483152651259,
4579,7,-0.0171661288231364,
4579,8,-0.0230111277590704,
4579,9,-0.0191451039018432,
4579,10,-0.0275074295897038,
4580,0,-0.0197968096029223,
4580,1,-0.0281149423905758,
4580,2,-0.0195241045812216,
4580,3,-0.016131681035043,
4580,4,-0.00890117443436955,
4580,5,-0.00608133273628142,
4580,6,-0.00424429655118241,
4580,7,-0.0050001624000019,
4580,8,0.00148259450409083,
4580,9,-0.00209540377231343,
4580,10,0.00674256375035243,
4581,0,-0.0197968096029223,
4581,1,-0.0133989166881271,
4581,2,-0.0133530240001731,
4581,3,-0.0299212221341737,
4581,4,-0.0346379603322581,
4581,5,-0.041157434007047,
4581,6,-0.04287632806383,
4581,7,-0.0389497585963413,
4581,8,-0.029386623634678,
4581,9,-0.0176628649298702,
4581,10,-0.0223813253191548,
4582,0,-0.0197968096029223,
4582,1,-0.020787215502766,
4582,2,-0.0169394996742963,
4582,3,0.00271495373427189,
4582,4,0.00969001841272643,
4582,5,0.0180569580384669,
4582,6,0.0209616226366041,
4582,7,0.0175529853470091,
4582,8,0.0080608555359587,
4582,9,-0.00360113233538362,
4582,10,0.00146374953675443,
4583,0,-0.0197968096029223,
4583,1,-0.0173213586406997,
4583,2,-0.0218221887912922,
4583,3,-0.0256598142323909,
4583,4,-0.026687906543485,
4583,5,-0.0241189251070245,
4583,6,-0.037243664366905,
4583,7,-0.0354111061236924,
4583,8,-0.0417960826103483,
4583,9,-0.04032911271024,
4583,10,-0.0517396148057728,
4584,0,-0.0197968096029223,
4584,1,-0.0168786078005629,
4584,2,-0.00842806005514329,
4584,3,-0.0016705550330921,
4584,4,0.00144282821511799,
4584,5,0.000282074411206645,
4584,6,0.0149884254163568,
4584,7,0.0138200309137693,
4584,8,0.0211159992321261,
4584,9,0.0199325852355934,
4584,10,0.0324692234849588,
4585,0,-0.0197968096029223,
4585,1,-0.00977822155197983,
4585,2,-0.00609771549714089,
4585,3,-0.00250388822900405,
4585,4,0.00946828400390398,
4585,5,0.00508171706921901,
4585,6,0.0204261390568452,
4585,7,0.0263275032941381,
4585,8,0.00565831654899229,
4585,9,0.0106535814319144,
4585,10,0.00863074319690282,
4586,0,-0.0197968096029223,
4586,1,-0.0243676568172755,
4586,2,-0.0241156650964091,
4586,3,-0.0248458260761169,
4586,4,-0.0344259140653694,
4586,5,-0.0287791237323276,
4586,6,-0.0423740633819454,
4586,7,-0.0471661929842173,
4586,8,-0.0270678077509781,
4586,9,-0.0315181907711665,
4586,10,-0.0293279575636497,
4587,0,-0.0197968096029223,
4587,1,-0.0244614467423766,
4587,2,-0.020200659244204,
4587,3,-0.017528919530381,
4587,4,-0.0214581073602448,
4587,5,-0.0183736385585324,
4587,6,-0.00760694209385671,
4587,7,-0.0196002560490224,
4587,8,-0.0194732321427652,
4587,9,-0.0124762193852779,
4587,10,-0.00529765073142408,
4588,0,-0.0197968096029223,
4588,1,-0.00968301995679532,
4588,2,-0.0100690727929593,
4588,3,-0.00993269297924104,
4588,4,-0.00390936459793856,
4588,5,-0.005572400746096,
4588,6,-0.0153230825438974,
4588,7,-0.00252978619947997,
4588,8,-0.0021309130482271,
4588,9,-0.00883439137081932,
4588,10,-0.0157360498012837,
4589,0,-0.0197968096029223,
4589,1,-0.0149841237587208,
4589,2,-0.0188223899139881,
4589,3,0.00238275426127221,
4589,4,-0.00195453026144188,
4589,5,0.00269574450117216,
4589,6,0.0108835234289089,
4589,7,0.0120194779927287,
4589,8,0.00402989288743871,
4589,9,0.00637355534210737,
4589,10,0.00161513936103619,
4590,0,-0.0197968096029223,
4590,1,-0.0192113474715582,
4590,2,-0.0114596379892871,
4590,3,-0.0295997285156878,
4590,4,-0.0233747407696763,
4590,5,-0.0264680474352581,
4590,6,-0.0333341927967648,
4590,7,-0.0336949401918696,
4590,8,-0.0254898210653535,
4590,9,-0.0273993152413005,
4590,10,-0.0225290881809151,
4591,0,-0.0197968096029223,
4591,1,-0.01538547411381,
4591,2,-0.0119829097982983,
4591,3,-0.00848278331471886,
4591,4,-0.00562330157584323,
4591,5,-0.00826810297239844,
4591,6,-0.0145385062888663,
4591,7,-0.0114730448408764,
4591,8,-0.0213323862143221,
4591,9,-0.0189323011657472,
4591,10,-0.0169096024727079,
4592,0,-0.0197968096029223,
4592,1,-0.0188115566258915,
4592,2,-0.0183027404179595,
4592,3,-0.0189656009018337,
4592,4,-0.0197714637201817,
4592,5,-0.0157054049604541,
4592,6,-0.00839703692136606,
4592,7,-0.0107305247418968,
4592,8,-0.000235282346082055,
4592,9,-0.00231185858852279,
4592,10,-0.00411023642833241,
4593,0,-0.0197968096029223,
4593,1,-0.0223011788757448,
4593,2,-0.0183727221322241,
4593,3,-0.00542540880243458,
4593,4,0.00186172513339189,
4593,5,0.000454017786639005,
4593,6,0.00501917843531818,
4593,7,0.0146602213057001,
4593,8,0.01090232289474,
4593,9,0.00497456794535656,
4593,10,0.00117806200267556,
4594,0,-0.0197968096029223,
4594,1,-0.011871168191757,
4594,2,-0.0119124725445117,
4594,3,-0.021981352152693,
4594,4,-0.0270948663326848,
4594,5,-0.0242866452451362,
4594,6,-0.0276936419410355,
4594,7,-0.0362098349038106,
4594,8,-0.0321148459015348,
4594,9,-0.0260453943129029,
4594,10,-0.0221023604885829,
4595,0,-0.0197968096029223,
4595,1,-0.0167963045504436,
4595,2,-0.0161322692574901,
4595,3,-0.0180846768857656,
4595,4,-0.0140159389862625,
4595,5,-0.0104430836390421,
4595,6,-0.00390413029167824,
4595,7,-0.0155160909424106,
4595,8,-0.0274375701250674,
4595,9,-0.0294025599903849,
4595,10,-0.018501901576203,
4596,0,-0.0197968096029223,
4596,1,-0.0174036179389316,
4596,2,-0.0141625346943351,
4596,3,-0.00937232165673485,
4596,4,-0.0114278169923793,
4596,5,-0.0135419905280982,
4596,6,-0.0189834463925667,
4596,7,-0.00666782543466504,
4596,8,0.00604066177972218,
4596,9,0.00845063947323443,
4596,10,-0.00249458951035908,
4597,0,-0.0197968096029223,
4597,1,-0.0138082501189691,
4597,2,-0.0186870975742023,
4597,3,-0.0191316090589692,
4597,4,-0.0300218636133696,
4597,5,-0.0248157345594064,
4597,6,-0.0186070178778298,
4597,7,-0.0201636556282679,
4597,8,-0.0120631065750703,
4597,9,-0.0111477665967401,
4597,10,-0.00401076960376612,
4598,0,-0.0197968096029223,
4598,1,-0.0203807787944372,
4598,2,-0.0115959267695718,
4598,3,-0.00831497288527694,
4598,4,0.00488493404407042,
4598,5,0.000996817285142448,
4598,6,-0.00428619832721588,
4598,7,-0.0019562472590301,
4598,8,-0.00961553608806465,
4598,9,-0.0101659520147738,
4598,10,-0.017007781124765,
4599,0,-0.0197968096029223,
4599,1,-0.015388197163731,
4599,2,-0.0271455515341772,
4599,3,-0.0318859840411553,
4599,4,-0.0309187572547888,
4599,5,-0.0355833536203263,
4599,6,-0.0355138582942023,
4599,7,-0.0301887598657288,
4599,8,-0.0216683944078792,
4599,9,-0.0210786659908472,
4599,10,-0.0183378758627184,
4600,0,-0.0197968096029223,
4600,1,-0.0188088430436396,
4600,2,-0.00300227706127731,
4600,3,0.00474993733349871,
4600,4,0.00581496433250028,
4600,5,0.0121728504344878,
4600,6,0.0131680434885222,
4600,7,0.00836070127766608,
4600,8,0.000108087054273343,
4600,9,-0.000124346008349541,
4600,10,-0.00266126247515741,
4601,0,-0.0197968096029223,
4601,1,-0.0191251759260482,
4601,2,-0.0179803993232894,
4601,3,-0.0242260620733699,
4601,4,-0.0147303071416084,
4601,5,-0.0195445302855118,
4601,6,-0.0229489422974868,
4601,7,-0.0296357732672746,
4601,8,-0.0243217877822561,
4601,9,-0.0125834676023181,
4601,10,-0.0145851677138077,
4602,0,-0.0197968096029223,
4602,1,-0.0150706591028079,
4602,2,-0.0123072195271355,
4602,3,-0.00313744909687197,
4602,4,-0.0107110543720325,
4602,5,-0.00438482304877785,
4602,6,0.000138661598363177,
4602,7,0.00778606142713079,
4602,8,0.00282791838659224,
4602,9,-0.00872673594797668,
4602,10,-0.00645937986177181,
4603,0,-0.0197968096029223,
4603,1,-0.0224032271772678,
4603,2,-0.0176215333580729,
4603,3,-0.0121253308566529,
4603,4,-0.00652018733185411,
4603,5,0.00344062507677689,
4603,6,0.00504289439795458,
4603,7,-0.00452621206768689,
4603,8,-0.00911342731607667,
4603,9,-0.0102083225631936,
4603,10,-0.0175521289156721,
4604,0,-0.0197968096029223,
4604,1,-0.0117680204811924,
4604,2,-0.0126680268280258,
4604,3,-0.0153482751917956,
4604,4,-0.0188865408454393,
4604,5,-0.0271907260104259,
4604,6,-0.0277165854207492,
4604,7,-0.017634061224272,
4604,8,-0.0125637206655566,
4604,9,-0.0111054362636097,
4604,10,-0.00345891891194761,
4605,0,-0.0197968096029223,
4605,1,-0.0155725444341601,
4605,2,-0.01984115594461,
4605,3,-0.0210085827666033,
4605,4,-0.0211326595105046,
4605,5,-0.00856148999060147,
4605,6,-0.0101199544992541,
4605,7,-0.00537472883827461,
4605,8,0.00215697037176921,
4605,9,0.00280973132507123,
4605,10,0.00164572209408531,
4606,0,-0.0197968096029223,
4606,1,-0.0186251018136167,
4606,2,-0.0104321603035802,
4606,3,-0.00641366232281149,
4606,4,-0.00424053874384056,
4606,5,-0.015414131973419,
4606,6,-0.0128232793403447,
4606,7,-0.0167960029141994,
4606,8,-0.023668567399674,
4606,9,-0.0239428493025936,
4606,10,-0.0225589327969308,
4607,0,-0.0197968096029223,
4607,1,-0.0171587370317767,
4607,2,-0.0125156402617775,
4607,3,-0.0144589323630793,
4607,4,-0.0104970779852153,
4607,5,-0.0262113712975925,
4607,6,-0.0244293358282902,
4607,7,-0.0249837224210427,
4607,8,-0.0117726513956621,
4607,9,-0.00320260935335326,
4607,10,-0.00837040152991608,
4608,0,-0.0197968096029223,
4608,1,-0.0170412757598661,
4608,2,-0.017773131993344,
4608,3,-0.0130167795050382,
4608,4,-0.0149433681081077,
4608,5,0.00243144887954916,
4608,6,0.00165633618505612,
4608,7,0.00297765760076185,
4608,8,-0.00990662527675679,
4608,9,-0.0180556066526122,
4608,10,-0.0126861228491576,
4609,0,-0.0197968096029223,
4609,1,-0.0231866683730247,
4609,2,-0.00642529247235279,
4609,3,-0.00735356101197915,
4609,4,-0.00190372101251723,
4609,5,-0.000813490855911647,
4609,6,-0.0139860319965291,
4609,7,6.49519633837414E-05,
4609,8,-0.00508057024861863,
4609,9,0.00285281089276301,
4609,10,0.00223083066184904,
4610,0,-0.0197968096029223,
4610,1,-0.0109754210984323,
4610,2,-0.023793920555045,
4610,3,-0.0200816134917202,
4610,4,-0.0234244570114326,
4610,5,-0.0230489132516736,
4610,6,-0.00895264278810193,
4610,7,-0.0221439714602036,
4610,8,-0.0165662451501507,
4610,9,-0.0239847778085897,
4610,10,-0.0231295689472146,
4611,0,-0.0197968096029223,
4611,1,-0.0237352348006754,
4611,2,-0.0283359357644777,
4611,3,-0.0217795074777019,
4611,4,-0.00900502497499178,
4611,5,-0.0150963495000944,
4611,6,-0.00845166999797509,
4611,7,-0.0103331467434462,
4611,8,-0.00533242440657677,
4611,9,-0.00205525737313006,
4611,10,-0.0121249207692838,
4612,0,-0.0197968096029223,
4612,1,-0.0104196848889052,
4612,2,-0.00178085660258676,
4612,3,-0.00563062795972002,
4612,4,-0.0164264802831394,
4612,5,-0.00888138095831204,
4612,6,-0.0144842085893472,
4612,7,-0.0118699651394223,
4612,8,-0.0163172354444834,
4612,9,-0.0191845627922184,
4612,10,-0.00893373651510376,
4613,0,-0.0197968096029223,
4613,1,-0.00541949960081833,
4613,2,-0.0120835627372075,
4613,3,-0.0112486276397723,
4613,4,-0.0133114939759382,
4613,5,-0.010265709224525,
4613,6,-0.00535872155270101,
4613,7,-0.00288279734165497,
4613,8,-0.00548594739593822,
4613,9,0.00165556076124185,
4613,10,0.00210311864078006,
4614,0,-0.0197968096029223,
4614,1,-0.0286433389855735,
4614,2,-0.0182027211141307,
4614,3,-0.0162213433450015,
4614,4,-0.0121336068515023,
4614,5,-0.0137187777865641,
4614,6,-0.0175487803107168,
4614,7,-0.0192531634179078,
4614,8,-0.0161653844794795,
4614,9,-0.0228181748375571,
4614,10,-0.0230050726805613,
4615,0,-0.0197968096029223,
4615,1,-0.0147270085922901,
4615,2,-0.0179377015132887,
4615,3,-0.0224734882666416,
4615,4,-0.0172925056545128,
4615,5,-0.0309472600296563,
4615,6,-0.0274308756477422,
4615,7,-0.0253739822793859,
4615,8,-0.017190307891559,
4615,9,-0.00485963754594365,
4615,10,-0.00956227883287908,
4616,0,-0.0197968096029223,
4616,1,-0.0194672924125312,
4616,2,-0.0123501621375429,
4616,3,-0.00492468982604988,
4616,4,-0.00813169613989762,
4616,5,0.00733046377068947,
4616,6,0.00474764486758117,
4616,7,0.003379270025897,
4616,8,-0.00444881808764941,
4616,9,-0.016420551333059,
4616,10,-0.0114980047313523,
4617,0,-0.0197968096029223,
4617,1,-0.0116175155248762,
4617,2,-0.00591821082698529,
4617,3,-0.0102547016909492,
4617,4,-0.00342533004405288,
4617,5,-0.0110100872462178,
4617,6,-0.0206706743057911,
4617,7,-0.010000845514313,
4617,8,-0.0181334751119596,
4617,9,-0.0249182507975733,
4617,10,-0.0227431353871996,
4618,0,-0.0197968096029223,
4618,1,-0.0225520897501074,
4618,2,-0.0242918837914449,
4618,3,-0.0172092774492788,
4618,4,-0.0219333834260946,
4618,5,-0.0129764385012423,
4618,6,-0.00218801630272158,
4618,7,-0.012201638983425,
4618,8,-0.00349250557753722,
4618,9,0.00381286989464713,
4618,10,0.00183452172622145,
4619,0,-0.0197968096029223,
4619,1,-0.0234710786532785,
4619,2,-0.0172582421390752,
4619,3,-0.0132807568215524,
4619,4,-0.0109204812644165,
4619,5,-0.00968540214713121,
4619,6,-0.0150036338607906,
4619,7,-0.0191272137411443,
4619,8,-0.0209416070468317,
4619,9,-0.0149766562796426,
4619,10,-0.0240624815824901,
4620,0,-0.0197968096029223,
4620,1,-0.0106873715061321,
4620,2,-0.0130330149169311,
4620,3,-0.0141952702442467,
4620,4,-0.0145216869386553,
4620,5,-0.0142967213761991,
4620,6,-0.00792878963194965,
4620,7,-0.00301083289440907,
4620,8,-0.000634326189496437,
4620,9,-0.00631836261673779,
4620,10,0.00318887745044183,
4621,0,-0.0197968096029223,
4621,1,-0.0111175556570108,
4621,2,-0.00839034563058172,
4621,3,-0.00782790835276559,
4621,4,-0.0106883641467361,
4621,5,-0.0136719327009186,
4621,6,-0.0172121791456734,
4621,7,-0.0293924490259145,
4621,8,-0.0333283619995656,
4621,9,-0.0413133643535537,
4621,10,-0.0378213561054027,
4622,0,-0.0197968096029223,
4622,1,-0.023046268538344,
4622,2,-0.0218593923553216,
4622,3,-0.0196131245221743,
4622,4,-0.0147529046634594,
4622,5,-0.0103127160868001,
4622,6,-0.00569938248278323,
4622,7,0.00753341680407615,
4622,8,0.0121713642053001,
4622,9,0.020979716055781,
4622,10,0.0175341863753553,
4623,0,-0.0197968096029223,
4623,1,-0.0277851068181598,
4623,2,-0.042023965413959,
4623,3,-0.0220491173976152,
4623,4,-0.017963638426361,
4623,5,-0.0196842035437225,
4623,6,-0.0312740797113997,
4623,7,-0.0279396725513198,
4623,8,-0.0254479464978997,
4623,9,-0.0199453639545121,
4623,10,-0.0215673294805215,
4624,0,-0.0197968096029223,
4624,1,-0.0062974752258691,
4624,2,0.0124821862483839,
4624,3,-0.00535649164926788,
4624,4,-0.00745384412735983,
4624,5,-0.0042429699681773,
4624,6,0.00873375709069069,
4624,7,0.00602762461817052,
4624,8,0.00398675171573393,
4624,9,-0.00128056839950408,
4624,10,0.000630593256075285,
4625,0,-0.0197968096029223,
4625,1,-0.0164523415321769,
4625,2,-0.0157109361650408,
4625,3,-0.0223502155121221,
4625,4,-0.0231154734057106,
4625,5,-0.0159636133919614,
4625,6,-0.0189461504142333,
4625,7,-0.0134546840766088,
4625,8,-0.00939682306811573,
4625,9,-0.0107374199819957,
4625,10,-0.0192955755815394,
4626,0,-0.0197968096029223,
4626,1,-0.017747248279975,
4626,2,-0.0145845305928685,
4626,3,-0.00505015978102341,
4626,4,-0.00221941378760349,
4626,5,-0.00800787526019986,
4626,6,-0.00394199811105467,
4626,7,-0.00874341358213326,
4626,8,-0.0122812309123544,
4626,9,-0.0105765356747177,
4626,10,-0.00168731863977278,
4627,0,-0.0197968096029223,
4627,1,-0.0183292387874473,
4627,2,-0.013458598835366,
4627,3,-0.00456373798381693,
4627,4,-0.00431146014619621,
4627,5,-0.00938781340307759,
4627,6,-0.0131231255593206,
4627,7,-0.0239724348364566,
4627,8,-0.0179384142185709,
4627,9,-0.0210357490615617,
4627,10,-0.024968646408206,
4628,0,-0.0197968096029223,
4628,1,-0.0158692382927895,
4628,2,-0.0168342973480848,
4628,3,-0.022827945913711,
4628,4,-0.021062936256968,
4628,5,-0.0145928354404757,
4628,6,-0.009819195816413,
4628,7,0.00193844632338469,
4628,8,-0.00369043577350947,
4628,9,-0.000168179675100411,
4628,10,0.00412121103227614,
4629,0,-0.0197968096029223,
4629,1,-0.0236163954561337,
4629,2,-0.0208851998753358,
4629,3,-0.0229924316322756,
4629,4,-0.0117326934751332,
4629,5,-0.0160752806158297,
4629,6,-0.016628468093412,
4629,7,-0.0211490097983128,
4629,8,-0.0281792118498209,
4629,9,-0.0331709753849434,
4629,10,-0.0411333812892054,
4630,0,-0.0197968096029223,
4630,1,-0.0105401304550452,
4630,2,-0.00937697014922356,
4630,3,-0.00439614967217616,
4630,4,-0.0137117668755505,
4630,5,-0.00789529245331766,
4630,6,-0.00628958083700026,
4630,7,-0.000951572815734325,
4630,8,0.00680841828449363,
4630,9,0.0123812836902473,
4630,10,0.0210488554491275,
4631,0,-0.0197968096029223,
4631,1,-0.0100916880944751,
4631,2,-0.00111236757209632,
4631,3,-0.0024194605731217,
4631,4,0.00612087928182214,
4631,5,4.10089161224647E-05,
4631,6,0.00262801313683125,
4631,7,0.00366463734161293,
4631,8,0.00838899386156089,
4631,9,0.0105090012525915,
4631,10,0.0167936574077965,
4632,0,-0.0197968096029223,
4632,1,-0.0240587109344237,
4632,2,-0.0289862058721216,
4632,3,-0.0249283557343993,
4632,4,-0.0312134101591942,
4632,5,-0.0238836834995655,
4632,6,-0.0253747906896976,
4632,7,-0.0256510931789395,
4632,8,-0.0297024694541649,
4632,9,-0.0313796236990517,
4632,10,-0.0371206031526485,
4633,0,-0.0197968096029223,
4633,1,-0.0136101688081264,
4633,2,-0.0112005410220569,
4633,3,-0.012941752113533,
4633,4,-0.0166977867003005,
4633,5,-0.0150608000761984,
4633,6,-0.0138005256373079,
4633,7,-0.000444211568075059,
4633,8,-0.00754130158755262,
4633,9,-0.00161512398426156,
4633,10,0.000850200926049594,
4634,0,-0.0197968096029223,
4634,1,-0.0205775004691008,
4634,2,-0.0190794897139316,
4634,3,-0.014533844432032,
4634,4,-0.00873159602053397,
4634,5,-0.00891715341606603,
4634,6,-0.00913906104508899,
4634,7,-0.0216458615652765,
4634,8,-0.0141278905221993,
4634,9,-0.0196169507746521,
4634,10,-0.0217820182709129,
4635,0,-0.0197968096029223,
4635,1,-0.0157864529220593,
4635,2,-0.0184452582874565,
4635,3,-0.0257027792119113,
4635,4,-0.0189723131946233,
4635,5,-0.0227920502113382,
4635,6,-0.0304427121853954,
4635,7,-0.0200455725192988,
4635,8,-0.018030477391495,
4635,9,-0.0206946325062594,
4635,10,-0.0348907943531758,
4636,0,-0.0197968096029223,
4636,1,-0.0184118102762704,
4636,2,-0.0118394536213392,
4636,3,-0.00162653027017334,
4636,4,-0.00643332627936244,
4636,5,-0.00107613104898041,
4636,6,0.00786879686753572,
4636,7,-0.00207651010585852,
4636,8,-0.0035970281701313,
4636,9,-0.000516446107361124,
4636,10,0.0144444357536351,
4637,0,-0.0197968096029223,
4637,1,-0.0075518375812057,
4637,2,-0.00320802277769083,
4637,3,0.00489225657846237,
4637,4,0.0100490733573133,
4637,5,0.00337773291984944,
4637,6,-0.00186785467513895,
4637,7,-0.00597177921236769,
4637,8,-0.013694114992331,
4637,9,-0.00789053582643606,
4637,10,-0.00413004651117654,
4638,0,-0.0197968096029223,
4638,1,-0.026556317437027,
4638,2,-0.026944746712269,
4638,3,-0.0320230945173163,
4638,4,-0.0349811298106548,
4638,5,-0.0271297498979282,
4638,6,-0.0209848047266198,
4638,7,-0.0162054539720328,
4638,8,-0.00797778311353781,
4638,9,-0.0134157122831911,
4638,10,-0.0168900466038416,
4639,0,-0.0197968096029223,
4639,1,-0.0101256922834416,
4639,2,-0.00264641058428194,
4639,3,-0.0040319303677403,
4639,4,0.00562281077436189,
4639,5,0.0129200964520191,
4639,6,0.00751941856955374,
4639,7,0.0117609303892587,
4639,8,0.0180597900807109,
4639,9,0.0183605651112351,
4639,10,0.00795328893645464,
4640,0,-0.0197968096029223,
4640,1,-0.0240251853728902,
4640,2,-0.0274926764544451,
4640,3,-0.0233497171997846,
4640,4,-0.0307335860286357,
4640,5,-0.0362948179310576,
4640,6,-0.0301064980452316,
4640,7,-0.0334480084810965,
4640,8,-0.0389195604160909,
4640,9,-0.0388476905113988,
4640,10,-0.0286755603564931,
4641,0,-0.0197968096029223,
4641,1,-0.0189230042283663,
4641,2,-0.0241549337300334,
4641,3,-0.0231542292323359,
4641,4,-0.0132417227555728,
4641,5,-0.0141242464762714,
4641,6,-0.0133910057508606,
4641,7,-0.0022795791107818,
4641,8,-0.0062482698112819,
4641,9,-0.00915863342100565,
4641,10,-0.00431456624671134,
4642,0,-0.0197968096029223,
4642,1,-0.0152736246578092,
4642,2,-0.0060577202294313,
4642,3,-0.00423124512079831,
4642,4,-0.0122034564239837,
4642,5,-0.00985865360458027,
4642,6,-0.0095503458210956,
4642,7,-0.0198461194798578,
4642,8,-0.0154106696371115,
4642,9,-0.0121530629789807,
4642,10,-0.0167078573476239,
4643,0,-0.0197968096029223,
4643,1,-0.0164058450802005,
4643,2,-0.010313658930055,
4643,3,-0.00875527578168755,
4643,4,-0.00971423858155862,
4643,5,-0.00717506842478621,
4643,6,-0.0156581268321522,
4643,7,-0.0079546762415722,
4643,8,-0.00970567623545271,
4643,9,-0.0162642225883403,
4643,10,-0.00720444827835154,
4644,0,-0.0197968096029223,
4644,1,-0.0177936813211542,
4644,2,-0.019958516530963,
4644,3,-0.0186959152459508,
4644,4,-0.015722073787137,
4644,5,-0.0167890481720515,
4644,6,-0.00726915739240419,
4644,7,-0.0142390485710417,
4644,8,-0.0119731810094618,
4644,9,-0.00501777863143993,
4644,10,-0.0138456383439466,
4645,0,-0.0197968096029223,
4645,1,-0.0147029792925639,
4645,2,-0.00750504148127584,
4645,3,-0.0114616337758341,
4645,4,-0.00745587821361293,
4645,5,-0.0078944677800209,
4645,6,-0.00174784205260947,
4645,7,-0.00497423556558829,
4645,8,-0.00925517210924021,
4645,9,-0.0037627709766801,
4645,10,0.00180109555706331,
4646,0,-0.0197968096029223,
4646,1,-0.0194912055207888,
4646,2,-0.0227318924432262,
4646,3,-0.0160093628113632,
4646,4,-0.0179616258743551,
4646,5,-0.0160760984889449,
4646,6,-0.0211025046285389,
4646,7,-0.0171917379801501,
4646,8,-0.0124224492228638,
4646,9,-0.0175034815669703,
4646,10,-0.0227105281626594,
4647,0,-0.0197968096029223,
4647,1,-0.0164899505079238,
4647,2,-0.0141088402824211,
4647,3,-0.0296995995638105,
4647,4,-0.0298406505217306,
4647,5,-0.0268712600428236,
4647,6,-0.0260362617201881,
4647,7,-0.017290110491785,
4647,8,-0.0229896755325767,
4647,9,-0.0197794484665373,
4647,10,-0.015021373522409,
4648,0,-0.0197968096029223,
4648,1,-0.0177096873827215,
4648,2,-0.0161858534677578,
4648,3,0.00248592748086796,
4648,4,0.00469723466691407,
4648,5,0.00311120809723553,
4648,6,0.00330895161429412,
4648,7,-0.00487463019412127,
4648,8,0.00146060493969324,
4648,9,-0.00144961507128083,
4648,10,-0.00601938230452992,
4649,0,-0.0197968096029223,
4649,1,-0.0220159952706932,
4649,2,-0.0200361996996271,
4649,3,-0.029517271331998,
4649,4,-0.0429775437047885,
4649,5,-0.0369683387090629,
4649,6,-0.038565278950245,
4649,7,-0.0427039827863449,
4649,8,-0.0421781320573511,
4649,9,-0.0450707118881744,
4649,10,-0.0550142351577421,
4650,0,-0.0197968096029223,
4650,1,-0.0121593100643723,
4650,2,-0.010235205041315,
4650,3,0.00229758668800772,
4650,4,0.0184885518573452,
4650,5,0.0136285079807792,
4650,6,0.0163836563931277,
4650,7,0.0215435190622952,
4650,8,0.0215232950100668,
4650,9,0.0249969513283581,
4650,10,0.0360469966724417,
4651,0,-0.0197968096029223,
4651,1,-0.0184475047580226,
4651,2,-0.0255300087668344,
4651,3,-0.0139653565739486,
4651,4,-0.0132211275968347,
4651,5,-0.0083455954719609,
4651,6,-0.0126363197667175,
4651,7,-0.0202455149651163,
4651,8,-0.0202752465864807,
