Trial,Timestep,"ESG.Assets.EquityAssets.E_GBP.Sigma.StandardisedVolatility"
5140,6,0.307724467219486,
5140,7,0.282651099352512,
5140,8,0.299242923393529,
5140,9,0.325954193762319,
5140,10,0.284329338513639,
5141,0,0.109142808879906,
5141,1,0.180942237200407,
5141,2,0.13608445053224,
5141,3,0.0908094998855176,
5141,4,0.110473774319602,
5141,5,0.164177074494114,
5141,6,0.277940094205651,
5141,7,0.389271605105536,
5141,8,0.400285969955144,
5141,9,0.389678087420405,
5141,10,0.442663539673127,
5142,0,0.109142808879906,
5142,1,0.0662866188269145,
5142,2,0.140849157994066,
5142,3,0.217448521032703,
5142,4,0.280966679501236,
5142,5,0.271975634491972,
5142,6,0.112402902611799,
5142,7,0.103055345114224,
5142,8,0.138087615082179,
5142,9,0.0810797763179987,
5142,10,0.0618258429024689,
5143,0,0.109142808879906,
5143,1,0.0664388119313505,
5143,2,0.0689442453050898,
5143,3,0.105313756622132,
5143,4,0.172639185174321,
5143,5,0.228894606321142,
5143,6,0.166612270982684,
5143,7,0.184446753850492,
5143,8,0.0943650018205383,
5143,9,0.102636507943386,
5143,10,0.0809934148573965,
5144,0,0.109142808879906,
5144,1,0.237957410316065,
5144,2,0.330593963427042,
5144,3,0.331393412738317,
5144,4,0.250202563986489,
5144,5,0.221792294277483,
5144,6,0.225896120472744,
5144,7,0.282025863761059,
5144,8,0.341320672755292,
5144,9,0.380264004991168,
5144,10,0.420466947053682,
5145,0,0.109142808879906,
5145,1,0.10267862757526,
5145,2,0.116990758871952,
5145,3,0.0735134453088614,
5145,4,0.0657281786454529,
5145,5,0.137300593338714,
5145,6,0.222768518164839,
5145,7,0.0924902209856731,
5145,8,0.0404988737849852,
5145,9,0.0379236620517898,
5145,10,0.0431782071107285,
5146,0,0.109142808879906,
5146,1,0.163620104044895,
5146,2,0.205159245146427,
5146,3,0.238247756845737,
5146,4,0.330608883739908,
5146,5,0.353620529076094,
5146,6,0.310599487248767,
5146,7,0.484721215961564,
5146,8,0.578588408942525,
5146,9,0.733625050445301,
5146,10,0.801171072188569,
5147,0,0.109142808879906,
5147,1,0.202678153658441,
5147,2,0.204986458019101,
5147,3,0.281932748084363,
5147,4,0.291190123469173,
5147,5,0.326952455911039,
5147,6,0.290671751223741,
5147,7,0.248289627705295,
5147,8,0.283161261769215,
5147,9,0.30732860055255,
5147,10,0.286402755460594,
5148,0,0.109142808879906,
5148,1,0.0636177665565271,
5148,2,0.0610420180073692,
5148,3,0.0799072073413492,
5148,4,0.108038925715429,
5148,5,0.118656710890638,
5148,6,0.229526028764462,
5148,7,0.211090982206506,
5148,8,0.134092004117326,
5148,9,0.158793389894836,
5148,10,0.238113536793079,
5149,0,0.109142808879906,
5149,1,0.0650646694396388,
5149,2,0.133535646920588,
5149,3,0.113574966674717,
5149,4,0.114962232504169,
5149,5,0.120440876374892,
5149,6,0.133258948927557,
5149,7,0.114838478667803,
5149,8,0.0638453686778386,
5149,9,0.109847251482604,
5149,10,0.126653651950661,
5150,0,0.109142808879906,
5150,1,0.185631666413023,
5150,2,0.226248479299486,
5150,3,0.224079143684269,
5150,4,0.266831451905754,
5150,5,0.300670046452018,
5150,6,0.359042423225,
5150,7,0.314329743688689,
5150,8,0.393621050683458,
5150,9,0.414758878927638,
5150,10,0.385332275484508,
5151,0,0.109142808879906,
5151,1,0.204354911856491,
5151,2,0.212687003061831,
5151,3,0.10113574461611,
5151,4,0.0629527562458815,
5151,5,0.0829878414033845,
5151,6,0.075313386386097,
5151,7,0.0606888882783377,
5151,8,0.0544399475463374,
5151,9,0.147519133320258,
5151,10,0.135118278036178,
5152,0,0.109142808879906,
5152,1,0.112067921690211,
5152,2,0.129619748553159,
5152,3,0.21377129169209,
5152,4,0.377159179258106,
5152,5,0.472376063833181,
5152,6,0.483420430830624,
5152,7,0.64274885148291,
5152,8,0.671480241676967,
5152,9,0.687013326905069,
5152,10,0.640372357817068,
5153,0,0.109142808879906,
5153,1,0.115626287970163,
5153,2,0.0935858177251741,
5153,3,0.174259314523381,
5153,4,0.133667074140494,
5153,5,0.226063245881332,
5153,6,0.304063678460682,
5153,7,0.294895488079867,
5153,8,0.307723930784513,
5153,9,0.211828781664091,
5153,10,0.177158119875988,
5154,0,0.109142808879906,
5154,1,0.106388694363631,
5154,2,0.1995182130567,
5154,3,0.198648449383832,
5154,4,0.209398762299109,
5154,5,0.216689361769211,
5154,6,0.122863094716976,
5154,7,0.149147925269698,
5154,8,0.136508041309174,
5154,9,0.213647346413994,
5154,10,0.253700883267645,
5155,0,0.109142808879906,
5155,1,0.137002905493053,
5155,2,0.220540659624394,
5155,3,0.15308404907713,
5155,4,0.191300758704065,
5155,5,0.267097459040498,
5155,6,0.308888870024585,
5155,7,0.356095303143913,
5155,8,0.330572803591105,
5155,9,0.227839856757537,
5155,10,0.346645488650317,
5156,0,0.109142808879906,
5156,1,0.0792830919589115,
5156,2,0.174206856773409,
5156,3,0.0942936946543128,
5156,4,0.168723584182856,
5156,5,0.164072069350531,
5156,6,0.0629778019736424,
5156,7,0.117749254670441,
5156,8,0.141069000009155,
5156,9,0.163404580402359,
5156,10,0.176771254203085,
5157,0,0.109142808879906,
5157,1,0.171562733097809,
5157,2,0.251073183019381,
5157,3,0.277874104472479,
5157,4,0.250990167988649,
5157,5,0.143187898089358,
5157,6,0.0768665415491096,
5157,7,0.110223954824972,
5157,8,0.159181741368837,
5157,9,0.149301816009456,
5157,10,0.146285207363693,
5158,0,0.109142808879906,
5158,1,0.106524445644487,
5158,2,0.0924717232799597,
5158,3,0.0577096849035024,
5158,4,0.150875400769086,
5158,5,0.304446276309921,
5158,6,0.311330368745172,
5158,7,0.417277480253129,
5158,8,0.343199702736409,
5158,9,0.369477295704438,
5158,10,0.341049438437152,
5159,0,0.109142808879906,
5159,1,0.162234644069161,
5159,2,0.224002051713945,
5159,3,0.298314965393213,
5159,4,0.370316303816129,
5159,5,0.466578551719088,
5159,6,0.505086397735111,
5159,7,0.401178649218259,
5159,8,0.383281708321761,
5159,9,0.384457397177072,
5159,10,0.314940235730246,
5160,0,0.109142808879906,
5160,1,0.0976940198872727,
5160,2,0.0832777516922938,
5160,3,0.0931010588998307,
5160,4,0.0491201106098149,
5160,5,0.108930123045246,
5160,6,0.125948263431228,
5160,7,0.115939554632261,
5160,8,0.132907403017658,
5160,9,0.226820360876674,
5160,10,0.177393477734668,
5161,0,0.109142808879906,
5161,1,0.133428189903393,
5161,2,0.105143206081916,
5161,3,0.230444218593954,
5161,4,0.280981687734362,
5161,5,0.336946118944154,
5161,6,0.35160944634073,
5161,7,0.336026144240496,
5161,8,0.425069147478925,
5161,9,0.408633381750129,
5161,10,0.424461296811272,
5162,0,0.109142808879906,
5162,1,0.148649982133443,
5162,2,0.185653081440506,
5162,3,0.163665336098665,
5162,4,0.0618337367103846,
5162,5,0.136322501606206,
5162,6,0.117159480074278,
5162,7,0.130291422908314,
5162,8,0.101024882633913,
5162,9,0.0726903500568691,
5162,10,0.141508250071816,
5163,0,0.109142808879906,
5163,1,0.153369764013705,
5163,2,0.137882200167321,
5163,3,0.183151883527377,
5163,4,0.19348378626322,
5163,5,0.180077802935599,
5163,6,0.0885943295819964,
5163,7,0.0534746573281332,
5163,8,0.0838348030104942,
5163,9,0.1003979229451,
5163,10,0.0983274271430006,
5164,0,0.109142808879906,
5164,1,0.120641633989654,
5164,2,0.132476600818471,
5164,3,0.160108543736682,
5164,4,0.171708404907355,
5164,5,0.21617658564195,
5164,6,0.25091421482779,
5164,7,0.394703980208564,
5164,8,0.35301072359572,
5164,9,0.395724248382275,
5164,10,0.413240076675362,
5165,0,0.109142808879906,
5165,1,0.091964569445236,
5165,2,0.212025461746857,
5165,3,0.299023696908309,
5165,4,0.437971364584735,
5165,5,0.487128079107405,
5165,6,0.400775528797663,
5165,7,0.344104498617327,
5165,8,0.348193837926706,
5165,9,0.449301692603084,
5165,10,0.452366579836242,
5166,0,0.109142808879906,
5166,1,0.105016777788566,
5166,2,0.140183579404369,
5166,3,0.089756566883805,
5166,4,0.0532660135972183,
5166,5,0.122930118934531,
5166,6,0.21524172989545,
5166,7,0.227753685796053,
5166,8,0.173718624338644,
5166,9,0.132253990023959,
5166,10,0.160846041152523,
5167,0,0.109142808879906,
5167,1,0.148642241370451,
5167,2,0.150779831315184,
5167,3,0.106574647051886,
5167,4,0.194552503701871,
5167,5,0.285091551568118,
5167,6,0.278939421431281,
5167,7,0.211109105011919,
5167,8,0.160273262816881,
5167,9,0.232546515250497,
5167,10,0.309901262754654,
5168,0,0.109142808879906,
5168,1,0.148807592660164,
5168,2,0.140918853542264,
5168,3,0.157139266648249,
5168,4,0.149288772445582,
5168,5,0.090879490580439,
5168,6,0.064207962467059,
5168,7,0.182973553456522,
5168,8,0.244499028321778,
5168,9,0.24865502413056,
5168,10,0.187024793601348,
5169,0,0.109142808879906,
5169,1,0.203447960376329,
5169,2,0.20203711474713,
5169,3,0.226715905450896,
5169,4,0.21993830623315,
5169,5,0.121754661658397,
5169,6,0.247749511818759,
5169,7,0.309499744528424,
5169,8,0.324869439282759,
5169,9,0.422942650337212,
5169,10,0.33124626945713,
5170,0,0.109142808879906,
5170,1,0.0946951807842093,
5170,2,0.0825690218729548,
5170,3,0.093491331634976,
5170,4,0.161654260153106,
5170,5,0.208132905814006,
5170,6,0.110240043623014,
5170,7,0.163906524638221,
5170,8,0.107604507482507,
5170,9,0.104163402177511,
5170,10,0.173590866096854,
5171,0,0.109142808879906,
5171,1,0.066748895070015,
5171,2,0.13466943535301,
5171,3,0.206406478928981,
5171,4,0.216733793453834,
5171,5,0.183497039079633,
5171,6,0.221425850056066,
5171,7,0.155023262150994,
5171,8,0.195074724054834,
5171,9,0.185940735783543,
5171,10,0.317049741385348,
5172,0,0.109142808879906,
5172,1,0.238268689279896,
5172,2,0.28506588702107,
5172,3,0.168024997770431,
5172,4,0.150684415968945,
5172,5,0.239517727018246,
5172,6,0.184441781222725,
5172,7,0.224654011877489,
5172,8,0.2449756876364,
5172,9,0.228529562398168,
5172,10,0.160037869020433,
5173,0,0.109142808879906,
5173,1,0.139372112335512,
5173,2,0.161137993479348,
5173,3,0.307478488244921,
5173,4,0.511663735448397,
5173,5,0.427195910533626,
5173,6,0.391836646677794,
5173,7,0.489951610361056,
5173,8,0.549912785087954,
5173,9,0.564349498408688,
5173,10,0.509834328704602,
5174,0,0.109142808879906,
5174,1,0.120036493657467,
5174,2,0.0985615492937381,
5174,3,0.0562604627510851,
5174,4,0.044160452891042,
5174,5,0.0856934881948619,
5174,6,0.136302343940895,
5174,7,0.0851284720593445,
5174,8,0.107408877664235,
5174,9,0.115953320457215,
5174,10,0.150087636725551,
5175,0,0.109142808879906,
5175,1,0.110151776901051,
5175,2,0.15143414509357,
5175,3,0.0792168083201489,
5175,4,0.0711882337241823,
5175,5,0.111226443263046,
5175,6,0.169710641255052,
5175,7,0.160129342995567,
5175,8,0.302297958786171,
5175,9,0.418730043811898,
5175,10,0.391745743838433,
5176,0,0.109142808879906,
5176,1,0.133726145300349,
5176,2,0.16500861562315,
5176,3,0.32357637222081,
5176,4,0.494767176919637,
5176,5,0.414071945189159,
5176,6,0.36229601323261,
5176,7,0.299219633463512,
5176,8,0.22490068862919,
5176,9,0.0937735776415257,
5176,10,0.158872814234737,
5177,0,0.109142808879906,
5177,1,0.0987494521120993,
5177,2,0.135591741101705,
5177,3,0.274149799698043,
5177,4,0.393752918274503,
5177,5,0.331057604700433,
5177,6,0.246276870806501,
5177,7,0.194177121861509,
5177,8,0.199805438016331,
5177,9,0.216042523953906,
5177,10,0.145820053685062,
5178,0,0.109142808879906,
5178,1,0.162636534401591,
5178,2,0.227867786776163,
5178,3,0.0703342664744006,
5178,4,0.0575380112512195,
5178,5,0.146857800026659,
5178,6,0.247128494430891,
5178,7,0.315544857603474,
5178,8,0.285579864811588,
5178,9,0.29713324477475,
5178,10,0.313267544209756,
5179,0,0.109142808879906,
5179,1,0.185082371671048,
5179,2,0.100833994123899,
5179,3,0.151700248788278,
5179,4,0.108228059822023,
5179,5,0.166867208713527,
5179,6,0.206247949604112,
5179,7,0.141726023941018,
5179,8,0.202818111577818,
5179,9,0.163209586000406,
5179,10,0.165674634194501,
5180,0,0.109142808879906,
5180,1,0.136212095760519,
5180,2,0.125121698005553,
5180,3,0.213090968647939,
5180,4,0.283399599309339,
5180,5,0.219115503851697,
5180,6,0.24585293795219,
5180,7,0.239293413626044,
5180,8,0.202583168283971,
5180,9,0.21647010650778,
5180,10,0.220789661628022,
5181,0,0.109142808879906,
5181,1,0.106053759554869,
5181,2,0.101791225312804,
5181,3,0.246255960150456,
5181,4,0.20195323264679,
5181,5,0.159555242246307,
5181,6,0.314725589987627,
5181,7,0.362763050162291,
5181,8,0.399484729715518,
5181,9,0.607199190690558,
5181,10,0.659614758631648,
5182,0,0.109142808879906,
5182,1,0.129249214150854,
5182,2,0.169825279791743,
5182,3,0.158695755519006,
5182,4,0.158773817514867,
5182,5,0.163262111643272,
5182,6,0.146992784520998,
5182,7,0.0996016186086986,
5182,8,0.066051042457592,
5182,9,0.0511750250099508,
5182,10,0.0597438088155459,
5183,0,0.109142808879906,
5183,1,0.128472683673232,
5183,2,0.172098331485392,
5183,3,0.14780105401873,
5183,4,0.150857046732223,
5183,5,0.222808978151608,
5183,6,0.303695188009095,
5183,7,0.239595502519008,
5183,8,0.194896105833638,
5183,9,0.120592484360604,
5183,10,0.219901008042851,
5184,0,0.109142808879906,
5184,1,0.123182324711814,
5184,2,0.0774120072018114,
5184,3,0.187428219538191,
5184,4,0.19615289680072,
5184,5,0.151524621789128,
5184,6,0.110732333108359,
5184,7,0.199892505152498,
5184,8,0.290833032124554,
5184,9,0.264214462076917,
5184,10,0.200555603551703,
5185,0,0.109142808879906,
5185,1,0.105892056296787,
5185,2,0.110084171576328,
5185,3,0.144041309551562,
5185,4,0.144752915465251,
5185,5,0.122540280112678,
5185,6,0.175612334585955,
5185,7,0.219351370298838,
5185,8,0.358040578391964,
5185,9,0.378831972657824,
5185,10,0.347701940548789,
5186,0,0.109142808879906,
5186,1,0.179597106182791,
5186,2,0.196334061068133,
5186,3,0.209107559334878,
5186,4,0.255902279386471,
5186,5,0.247908390979875,
5186,6,0.227034783631677,
5186,7,0.139526878036974,
5186,8,0.110850621126291,
5186,9,0.0819743547568221,
5186,10,0.138450177953223,
5187,0,0.109142808879906,
5187,1,0.118943413204309,
5187,2,0.165511261434664,
5187,3,0.194767525834623,
5187,4,0.199127806252395,
5187,5,0.315350275852825,
5187,6,0.224478032153465,
5187,7,0.248906140164039,
5187,8,0.22880912093439,
5187,9,0.246498637146968,
5187,10,0.266345152575312,
5188,0,0.109142808879906,
5188,1,0.0782654091906279,
5188,2,0.127718409175016,
5188,3,0.102380299320216,
5188,4,0.127984397675503,
5188,5,0.0967627519882035,
5188,6,0.176881272767742,
5188,7,0.217127600136941,
5188,8,0.225626972810995,
5188,9,0.23949408820464,
5188,10,0.233813562592352,
5189,0,0.109142808879906,
5189,1,0.207131127725542,
5189,2,0.214610101627123,
5189,3,0.164213465332998,
5189,4,0.177024673772877,
5189,5,0.248602666214536,
5189,6,0.237579629317723,
5189,7,0.188295966461239,
5189,8,0.308147785480971,
5189,9,0.330331665815529,
5189,10,0.271896279701746,
5190,0,0.109142808879906,
5190,1,0.108943360515269,
5190,2,0.0791495192966787,
5190,3,0.19484101276077,
5190,4,0.208974522804981,
5190,5,0.199291665293173,
5190,6,0.190750029358776,
5190,7,0.223211152065304,
5190,8,0.188330825803076,
5190,9,0.106103755024556,
5190,10,0.106415770312772,
5191,0,0.109142808879906,
5191,1,0.138585586902969,
5191,2,0.152898926224746,
5191,3,0.137871887933408,
5191,4,0.107599865858127,
5191,5,0.178241719625612,
5191,6,0.221384217357601,
5191,7,0.272212849761848,
5191,8,0.274731219797518,
5191,9,0.246634564170201,
5191,10,0.287810138234166,
5192,0,0.109142808879906,
5192,1,0.10202059125052,
5192,2,0.20441448724318,
5192,3,0.176167279238358,
5192,4,0.217535557140569,
5192,5,0.215222220126208,
5192,6,0.161285872087612,
5192,7,0.171648381824635,
5192,8,0.153495193599061,
5192,9,0.189183836596183,
5192,10,0.178063963402362,
5193,0,0.109142808879906,
5193,1,0.155101701680012,
5193,2,0.125446932294679,
5193,3,0.101119725728423,
5193,4,0.183207059664554,
5193,5,0.198481310763007,
5193,6,0.198442022822603,
5193,7,0.326215527673861,
5193,8,0.391266749244252,
5193,9,0.458986817056691,
5193,10,0.376660305044215,
5194,0,0.109142808879906,
5194,1,0.172710813691043,
5194,2,0.166518350671753,
5194,3,0.213832887305805,
5194,4,0.128852275046666,
5194,5,0.187070017429396,
5194,6,0.149596587768105,
5194,7,0.0519320972991943,
5194,8,0.0799955772356777,
5194,9,0.0816951920690003,
5194,10,0.106613583196565,
5195,0,0.109142808879906,
5195,1,0.177867578228321,
5195,2,0.239575579968258,
5195,3,0.333908829231565,
5195,4,0.412589816906748,
5195,5,0.375576807547784,
5195,6,0.402513010473266,
5195,7,0.476401246497166,
5195,8,0.303090623832089,
5195,9,0.427574369660309,
5195,10,0.539883045942638,
5196,0,0.109142808879906,
5196,1,0.0718404637630958,
5196,2,0.081916635233854,
5196,3,0.0743491692930034,
5196,4,0.0578602845217048,
5196,5,0.131788996495374,
5196,6,0.128107249938549,
5196,7,0.0986192306630528,
5196,8,0.237101193567648,
5196,9,0.173271088459403,
5196,10,0.0766610133540603,
5197,0,0.109142808879906,
5197,1,0.0846994730661625,
5197,2,0.0423004815143852,
5197,3,0.19081382121153,
5197,4,0.214682448148977,
5197,5,0.0533065311647607,
5197,6,0.0842950116666631,
5197,7,0.158455991198671,
5197,8,0.227594263335569,
5197,9,0.264877803210362,
5197,10,0.294999526408218,
5198,0,0.109142808879906,
5198,1,0.163403689062389,
5198,2,0.312682216243348,
5198,3,0.228679730508761,
5198,4,0.193506262365634,
5198,5,0.339232970295366,
5198,6,0.400373845281059,
5198,7,0.36372033957783,
5198,8,0.239519369462687,
5198,9,0.250714354728359,
5198,10,0.204262960704391,
5199,0,0.109142808879906,
5199,1,0.145976561399934,
5199,2,0.115781881517244,
5199,3,0.157554798172781,
5199,4,0.207385736441218,
5199,5,0.239528741330705,
5199,6,0.32011092679492,
5199,7,0.220129331643085,
5199,8,0.0875707486809225,
5199,9,0.136052606626777,
5199,10,0.231733386122313,
5200,0,0.109142808879906,
5200,1,0.138509039960684,
5200,2,0.17188566292715,
5200,3,0.11170976612816,
5200,4,0.140771127392922,
5200,5,0.205985820007313,
5200,6,0.0880199588017322,
5200,7,0.212568139882679,
5200,8,0.296823080543647,
5200,9,0.322674692550176,
5200,10,0.24088840406832,
5201,0,0.109142808879906,
5201,1,0.137606947871415,
5201,2,0.187115594829237,
5201,3,0.240522822580748,
5201,4,0.171406793155344,
5201,5,0.223593994517454,
5201,6,0.191141718686535,
5201,7,0.0944007138344509,
5201,8,0.0592032728465684,
5201,9,0.127530421956904,
5201,10,0.138736913645726,
5202,0,0.109142808879906,
5202,1,0.148556341699396,
5202,2,0.0845407916325449,
5202,3,0.118951561291894,
5202,4,0.156847130559337,
5202,5,0.19659770684227,
5202,6,0.218201365545656,
5202,7,0.377445002907462,
5202,8,0.450977582050152,
5202,9,0.504189945647365,
5202,10,0.508315536429162,
5203,0,0.109142808879906,
5203,1,0.206677323951376,
5203,2,0.270954568066628,
5203,3,0.178748219092807,
5203,4,0.128285370844635,
5203,5,0.178156021688553,
5203,6,0.26137180396806,
5203,7,0.333314939640006,
5203,8,0.335865270540382,
5203,9,0.238883360307316,
5203,10,0.123335893113598,
5204,0,0.109142808879906,
5204,1,0.0748160054710726,
5204,2,0.102031866168802,
5204,3,0.206224078684205,
5204,4,0.291714296105287,
5204,5,0.283359755926567,
5204,6,0.190385923557082,
5204,7,0.17213975219732,
5204,8,0.142409858938942,
5204,9,0.225240366717546,
5204,10,0.33659666873407,
5205,0,0.109142808879906,
5205,1,0.101945570964771,
5205,2,0.145333008364611,
5205,3,0.273808227867704,
5205,4,0.374688946848071,
5205,5,0.290152538711135,
5205,6,0.358827828614619,
5205,7,0.271333555097154,
5205,8,0.239606272955347,
5205,9,0.139832485631428,
5205,10,0.182012470661844,
5206,0,0.109142808879906,
5206,1,0.151089158993725,
5206,2,0.165535676029001,
5206,3,0.0552074239703874,
5206,4,0.158612627664913,
5206,5,0.139397459803191,
5206,6,0.209819604468718,
5206,7,0.161153773087532,
5206,8,0.264047527397431,
5206,9,0.327730315285168,
5206,10,0.303658253069323,
5207,0,0.109142808879906,
5207,1,0.101445549418763,
5207,2,0.112014699513587,
5207,3,0.0879893612800505,
5207,4,0.0987440151136923,
5207,5,0.21471289357053,
5207,6,0.0953008087539665,
5207,7,0.135021608286865,
5207,8,0.196595559616161,
5207,9,0.175177462341695,
5207,10,0.123940144394305,
5208,0,0.109142808879906,
5208,1,0.0891772341781159,
5208,2,0.138880200727455,
5208,3,0.210119961898956,
5208,4,0.300832222933024,
5208,5,0.248796503318579,
5208,6,0.307167746108723,
5208,7,0.291734438401004,
5208,8,0.253235023035768,
5208,9,0.211445989367909,
5208,10,0.313570097808705,
5209,0,0.109142808879906,
5209,1,0.0801235181131834,
5209,2,0.0744642026500374,
5209,3,0.113891612085613,
5209,4,0.107698000871374,
5209,5,0.19952559597079,
5209,6,0.0911584233194768,
5209,7,0.16769558212972,
5209,8,0.272350249966316,
5209,9,0.299607595473787,
5209,10,0.346291480587588,
5210,0,0.109142808879906,
5210,1,0.113553898820833,
5210,2,0.232797478504522,
5210,3,0.282267880126268,
5210,4,0.305542548520775,
5210,5,0.250370037949321,
5210,6,0.316364880466455,
5210,7,0.305123325886087,
5210,8,0.202173010121969,
5210,9,0.132310022825876,
5210,10,0.153896593295325,
5211,0,0.109142808879906,
5211,1,0.147731530201338,
5211,2,0.169474881168119,
5211,3,0.0766528453203414,
5211,4,0.152933151437178,
5211,5,0.12129453743688,
5211,6,0.0799809745876852,
5211,7,0.0863663538210421,
5211,8,0.0832719309730648,
5211,9,0.092006219984324,
5211,10,0.141263122780492,
5212,0,0.109142808879906,
5212,1,0.141099575101253,
5212,2,0.185117135715211,
5212,3,0.141902084580502,
5212,4,0.145829645253564,
5212,5,0.260897236898801,
5212,6,0.337021659198749,
5212,7,0.372113204192242,
5212,8,0.355491990887689,
5212,9,0.396317214068992,
5212,10,0.380987011977079,
5213,0,0.109142808879906,
5213,1,0.114493535239533,
5213,2,0.158737716052207,
5213,3,0.248658994143712,
5213,4,0.258034571953982,
5213,5,0.317622310315855,
5213,6,0.274834797335831,
5213,7,0.171567257970225,
5213,8,0.11354121345664,
5213,9,0.124258023853902,
5213,10,0.152453009977999,
5214,0,0.109142808879906,
5214,1,0.0973826675495058,
5214,2,0.104547622603246,
5214,3,0.12144664397923,
5214,4,0.0781835987218427,
5214,5,0.115136439870368,
5214,6,0.11647876667426,
5214,7,0.196211221187301,
5214,8,0.328380120551456,
5214,9,0.355795450625611,
5214,10,0.317948502038099,
5215,0,0.109142808879906,
5215,1,0.0655962214971345,
5215,2,0.178324355593943,
5215,3,0.213916781249689,
5215,4,0.0582375751485404,
5215,5,0.174249276888918,
5215,6,0.197806288776027,
5215,7,0.221164883160998,
5215,8,0.297856358774168,
5215,9,0.347173922472933,
5215,10,0.38933044969139,
5216,0,0.109142808879906,
5216,1,0.192656746082903,
5216,2,0.169960169413941,
5216,3,0.269371802040663,
5216,4,0.263857895991797,
5216,5,0.21402730483161,
5216,6,0.255337172701134,
5216,7,0.253026444973694,
5216,8,0.180597304869414,
5216,9,0.119388016536139,
5216,10,0.0611965721405364,
5217,0,0.109142808879906,
5217,1,0.244613354044597,
5217,2,0.334963570829639,
5217,3,0.330935277505435,
5217,4,0.217909892589975,
5217,5,0.316836646299344,
5217,6,0.453927585589704,
5217,7,0.519615826891331,
5217,8,0.509113206664989,
5217,9,0.484168880651928,
5217,10,0.433356809903515,
5218,0,0.109142808879906,
5218,1,0.0661139391255686,
5218,2,0.0649463115758728,
5218,3,0.0748748288183927,
5218,4,0.183342882066471,
5218,5,0.171512188971277,
5218,6,0.0295627842260359,
5218,7,0.0456107517303088,
5218,8,0.100144998178664,
5218,9,0.106826412859791,
5218,10,0.124474632557394,
5219,0,0.109142808879906,
5219,1,0.159272131225531,
5219,2,0.164752831195524,
5219,3,0.144962371301348,
5219,4,0.152755531790834,
5219,5,0.127634754924469,
5219,6,0.152408720563888,
5219,7,0.249807194188991,
5219,8,0.197381554622617,
5219,9,0.142179675193744,
5219,10,0.175234711681517,
5220,0,0.109142808879906,
5220,1,0.100844588046118,
5220,2,0.0857875147058247,
5220,3,0.158037908351866,
5220,4,0.208068297926899,
5220,5,0.183449128844781,
5220,6,0.262590239789626,
5220,7,0.198741894348746,
5220,8,0.203213422522837,
5220,9,0.271898113495549,
5220,10,0.308585606236814,
5221,0,0.109142808879906,
5221,1,0.0757612788145001,
5221,2,0.105977889009869,
5221,3,0.17802339497078,
5221,4,0.177889137734456,
5221,5,0.167942313931814,
5221,6,0.121976319821596,
5221,7,0.205676059739959,
5221,8,0.251825056753966,
5221,9,0.171588559818632,
5221,10,0.0923022029108277,
5222,0,0.109142808879906,
5222,1,0.164374901380345,
5222,2,0.193755872307188,
5222,3,0.18653246464977,
5222,4,0.133413652405401,
5222,5,0.232317073981668,
5222,6,0.313323177029158,
5222,7,0.193675588822942,
5222,8,0.178521755022488,
5222,9,0.225419050617787,
5222,10,0.320404647048958,
5223,0,0.109142808879906,
5223,1,0.0801228313071635,
5223,2,0.0889005338478227,
5223,3,0.0438958307852719,
5223,4,0.108217930945276,
5223,5,0.14288234636501,
5223,6,0.208270290465474,
5223,7,0.323800794244126,
5223,8,0.488395785500484,
5223,9,0.462320826599055,
5223,10,0.400032979442602,
5224,0,0.109142808879906,
5224,1,0.130085326949839,
5224,2,0.284248347240596,
5224,3,0.387753302309709,
5224,4,0.370197330043381,
5224,5,0.370850508737629,
5224,6,0.270976318903655,
5224,7,0.126565107528214,
5224,8,0.0838399561126874,
5224,9,0.0942220336900999,
5224,10,0.118488880294076,
5225,0,0.109142808879906,
5225,1,0.169618965774539,
5225,2,0.207100969309938,
5225,3,0.20829240781036,
5225,4,0.262199307009103,
5225,5,0.271294724930197,
5225,6,0.16105478193292,
5225,7,0.243952852906263,
5225,8,0.348743982262222,
5225,9,0.308889501436545,
5225,10,0.34934934950485,
5226,0,0.109142808879906,
5226,1,0.0835494179217894,
5226,2,0.0744326878893971,
5226,3,0.215509181965155,
5226,4,0.116211717347697,
5226,5,0.159274268310663,
5226,6,0.26678520297672,
5226,7,0.207013567641939,
5226,8,0.0879164384550397,
5226,9,0.153030440391012,
5226,10,0.143416844249985,
5227,0,0.109142808879906,
5227,1,0.0718693244700644,
5227,2,0.141218926977547,
5227,3,0.157840740274039,
5227,4,0.137837677254008,
5227,5,0.0998903553932016,
5227,6,0.129221429767151,
5227,7,0.224034079865221,
5227,8,0.19497330371687,
5227,9,0.225743616632499,
5227,10,0.248811329592568,
5228,0,0.109142808879906,
5228,1,0.174878189714853,
5228,2,0.158010934949087,
5228,3,0.13569589755533,
5228,4,0.25866489515682,
5228,5,0.299038985606779,
5228,6,0.306361403249793,
5228,7,0.190097447631319,
5228,8,0.205779418915858,
5228,9,0.182244090010147,
5228,10,0.201170719685363,
5229,0,0.109142808879906,
5229,1,0.0809149902991042,
5229,2,0.0990562533226854,
5229,3,0.224997498035212,
5229,4,0.215262246659615,
5229,5,0.168524627609677,
5229,6,0.14824607113573,
5229,7,0.169727146810814,
5229,8,0.241557606340422,
5229,9,0.42880103514939,
5229,10,0.392922103239965,
5230,0,0.109142808879906,
5230,1,0.142797381718046,
5230,2,0.15742345115115,
5230,3,0.217563970960204,
